month,ward_number,ward_name,connections,consumption_ml,location_id
2025-12-01,15,T. Dasarahalli,4591,139.27,15_t._dasarahalli
2025-12-01,16,Jalahalli,3113,94.69,16_jalahalli
2025-12-01,17,J.P.Park,5743,124.84,17_j.p.park
2025-12-01,18,Radhakrishna Temple Ward,5517,95.24,18_radhakrishna_temple_ward
2025-12-01,19,Sanjaynagar,5830,88.93,19_sanjaynagar
2025-12-01,20,Ganganagar,3343,68.41,20_ganganagar
2025-12-01,21,Hebbal,7489,157.48,21_hebbal
2025-12-01,22,Vishwanathnagenahalli,3289,74.27,22_vishwanathnagenahalli
2025-12-01,23,Nagavara,9181,182.66,23_nagavara
2025-12-01,24,Hbr Layout,8202,232.08,24_hbr_layout
2025-12-01,25,Horamavu,14384,119.4,25_horamavu
2025-12-01,26,Ramamurthynagar,9555,252.86,26_ramamurthynagar
2025-12-01,27,Banasawadi,9681,278.4,27_banasawadi
2025-12-01,28,Kammanahalli,6637,172.53,28_kammanahalli
2025-12-01,29,Kacharakanahalli,4890,127.87,29_kacharakanahalli
2025-12-01,30,Kadugondanahalli,5165,130.74,30_kadugondanahalli
2025-12-01,31,Kushalnagar,3143,55.67,31_kushalnagar
2025-12-01,32,Kavalbyrasandra,5587,102.56,32_kavalbyrasandra
2025-12-01,33,Manorayanapalya,2706,59.9,33_manorayanapalya
2025-12-01,34,Gangenahalli,2324,48.46,34_gangenahalli
2025-12-01,35,Aramane Nagar,2971,76.83,35_aramane_nagar
2025-12-01,36,Mathikere,4153,86.95,36_mathikere
2025-12-01,37,Yeshwanthpur,3220,59.42,37_yeshwanthpur
2025-12-01,38,H.M.T,3679,136.89,38_h.m.t
2025-12-01,39,Chokkasandra,5827,126.47,39_chokkasandra
2025-12-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2025-12-01,41,Peenya Industrial Area,9457,223.06,41_peenya_industrial_area
2025-12-01,42,Lakshmidevinagar,5151,106.71,42_lakshmidevinagar
2025-12-01,43,Nandini Layout,6462,140.07,43_nandini_layout
2025-12-01,44,Marappanahalli,4444,114.06,44_marappanahalli
2025-12-01,45,Malleshwaram,3656,106.15,45_malleshwaram
2025-12-01,46,Jayachamarajendra Nagar,5333,186.94,46_jayachamarajendra_nagar
2025-12-01,47,Devarajeevanahalli,3764,79.26,47_devarajeevanahalli
2025-12-01,48,Muneshwaranagar,2193,35.97,48_muneshwaranagar
2025-12-01,49,Lingarajapura,5749,94.67,49_lingarajapura
2025-12-01,50,Benniganahalli,5861,378.15,50_benniganahalli
2025-12-01,51,Vijinapura,6321,125.4,51_vijinapura
2025-12-01,52,K.R.Puram,8923,177.06,52_k.r.puram
2025-12-01,53,Basavanapura,8570,206.72,53_basavanapura
2025-12-01,54,Hoodi,5288,333.7,54_hoodi
2025-12-01,55,Devasandra,3322,81.56,55_devasandra
2025-12-01,56,A. Narayanapura,8431,222.25,56_a._narayanapura
2025-12-01,57,C.V. Ramannagar,3289,82.23,57_c.v._ramannagar
2025-12-01,58,Hosathippasandra,6024,148.97,58_hosathippasandra
2025-12-01,59,Maruthiseva Nagar,5586,152.75,59_maruthiseva_nagar
2025-12-01,60,Sagayapuram,4272,93.08,60_sagayapuram
2025-12-01,61,S.K. Garden,2882,77.51,61_s.k._garden
2025-12-01,62,Ramaswamy Palya,3128,75.08,62_ramaswamy_palya
2025-12-01,63,Jayamahal,3081,121.62,63_jayamahal
2025-12-01,64,Rajamahal,3698,88.25,64_rajamahal
2025-12-01,65,Kadumalleshwara,5613,153.67,65_kadumalleshwara
2025-12-01,66,Subramanyanagar,4288,117.45,66_subramanyanagar
2025-12-01,67,Nagapura,5804,170.04,67_nagapura
2025-12-01,68,Mahalakshmipuram,5105,118.75,68_mahalakshmipuram
2025-12-01,69,Laggere,10206,231.43,69_laggere
2025-12-01,70,Rajagopalanagar,8344,186.01,70_rajagopalanagar
2025-12-01,71,Hegganahalli,8665,225.37,71_hegganahalli
2025-12-01,72,Herohalli,11425,219.5,72_herohalli
2025-12-01,73,Kottigepalya,8503,191.19,73_kottigepalya
2025-12-01,74,Shakthiganapathi Nagar,6108,150.51,74_shakthiganapathi_nagar
2025-12-01,75,Shankaramata,5215,140.99,75_shankaramata
2025-12-01,76,Gayathrinagar,4379,109.88,76_gayathrinagar
2025-12-01,77,Dattathreya Temple,4480,113.2,77_dattathreya_temple
2025-12-01,78,Pulikeshinagar,3612,117.74,78_pulikeshinagar
2025-12-01,79,Sarvagnanagar,3431,76.81,79_sarvagnanagar
2025-12-01,80,Hoysalanagar,5457,148.48,80_hoysalanagar
2025-12-01,81,Vignananagar,7152,200.97,81_vignananagar
2025-12-01,82,Garudacharpalya,4375,186.5,82_garudacharpalya
2025-12-01,83,Kadugodi,1060,51.9,83_kadugodi
2025-12-01,84,Hagadooru,2021,102.71,84_hagadooru
2025-12-01,85,Doddanekkundi,5729,323.85,85_doddanekkundi
2025-12-01,85,Varthur,2151,92.63,85_varthur
2025-12-01,86,Marathalli,4734,176.98,86_marathalli
2025-12-01,87,Hal Airport,4380,92.19,87_hal_airport
2025-12-01,88,Jeevanbhimanagar,5997,147.8,88_jeevanbhimanagar
2025-12-01,89,Jogupalya,4068,126.35,89_jogupalya
2025-12-01,90,Ulsoor,5615,306.77,90_ulsoor
2025-12-01,91,Bharathinagar,2246,102.5,91_bharathinagar
2025-12-01,92,Shivajinagar,5159,210.98,92_shivajinagar
2025-12-01,93,Vasanthnagar,3738,266.29,93_vasanthnagar
2025-12-01,94,Gandhinagar,4783,373.86,94_gandhinagar
2025-12-01,95,Subhashnagar,3090,64.61,95_subhashnagar
2025-12-01,96,Okalipuram,3420,148.4,96_okalipuram
2025-12-01,97,Dayanandanagar,3501,81.88,97_dayanandanagar
2025-12-01,98,Prakashnagar,3076,79.8,98_prakashnagar
2025-12-01,99,Rajajinagar,3945,109.53,99_rajajinagar
2025-12-01,100,Basaveshwaranagar,5771,157.76,100_basaveshwaranagar
2025-12-01,101,Kamakshipalya,3685,88.59,101_kamakshipalya
2025-12-01,102,Vrushabhavathi Nagar,4175,92.75,102_vrushabhavathi_nagar
2025-12-01,103,Kaveripura,5039,91.5,103_kaveripura
2025-12-01,104,Govindrajnagara,2914,64.82,104_govindrajnagara
2025-12-01,105,Agrahara Dasarahalli,3214,89.66,105_agrahara_dasarahalli
2025-12-01,106,Dr. Rajkumar Ward,2471,78.15,106_dr._rajkumar_ward
2025-12-01,107,Shivanagar,2455,84.9,107_shivanagar
2025-12-01,108,Srirammandira Ward,4679,116.45,108_srirammandira_ward
2025-12-01,109,Chikpet,5617,111.46,109_chikpet
2025-12-01,110,Sampangiramnagar,3020,130.7,110_sampangiramnagar
2025-12-01,111,Shanthala Nagar,3776,224.88,111_shanthala_nagar
2025-12-01,112,Dommalur,4788,201.7,112_dommalur
2025-12-01,113,Konena Agrahara,3943,128.91,113_konena_agrahara
2025-12-01,114,Agaram,2928,154.66,114_agaram
2025-12-01,115,Vannarpet,5167,105.54,115_vannarpet
2025-12-01,116,Neelasandra,2650,61.44,116_neelasandra
2025-12-01,117,Shanthinagar,6213,246.62,117_shanthinagar
2025-12-01,118,Sudamnagar,5146,101.25,118_sudamnagar
2025-12-01,119,Dharmarayaswamy Temple Ward,4988,95.02,119_dharmarayaswamy_temple_ward
2025-12-01,120,Cottonpet,3078,64.81,120_cottonpet
2025-12-01,121,Binnypet,4577,98.56,121_binnypet
2025-12-01,122,Kempapura Agrahara,3939,85.78,122_kempapura_agrahara
2025-12-01,123,Vijaynagar,3635,84.97,123_vijaynagar
2025-12-01,124,Hosahalli,4517,108.25,124_hosahalli
2025-12-01,125,Marenahalli,3424,83.52,125_marenahalli
2025-12-01,126,Maruthi Mandira Ward,4024,88.05,126_maruthi_mandira_ward
2025-12-01,127,Moodalapalya,5878,118.08,127_moodalapalya
2025-12-01,128,Nagarabhavi,10914,252.54,128_nagarabhavi
2025-12-01,129,Jnanabharathi Ward,13945,327.01,129_jnanabharathi_ward
2025-12-01,130,Ullalu,9347,188.31,130_ullalu
2025-12-01,131,Nayandanahalli,4391,115.58,131_nayandanahalli
2025-12-01,132,Attiguppe,5491,154.86,132_attiguppe
2025-12-01,133,Hampinagar,3034,75.19,133_hampinagar
2025-12-01,134,Bapujinagar,4483,129.91,134_bapujinagar
2025-12-01,135,Padarayanapura,2031,69.19,135_padarayanapura
2025-12-01,136,Jagareevanram Nagar,4825,126.42,136_jagareevanram_nagar
2025-12-01,137,Rayapuram,3456,76.35,137_rayapuram
2025-12-01,138,Chalavadipalya,2389,52.25,138_chalavadipalya
2025-12-01,139,K.R. Market,2929,53.29,139_k.r._market
2025-12-01,140,Chamrajpet,4780,167.55,140_chamrajpet
2025-12-01,141,Azadnagar,4032,105.12,141_azadnagar
2025-12-01,142,Sunkenahalli,2898,63.59,142_sunkenahalli
2025-12-01,143,Vishweshrapuram,4745,112.91,143_vishweshrapuram
2025-12-01,144,Siddapura,4488,117.06,144_siddapura
2025-12-01,145,Hombegowdanagar,6552,199.61,145_hombegowdanagar
2025-12-01,146,Lakkasandra,2836,91.94,146_lakkasandra
2025-12-01,147,Adugodi,3426,113.67,147_adugodi
2025-12-01,148,Ejipura,4798,134.71,148_ejipura
2025-12-01,149,Varthur,3327,148.03,149_varthur
2025-12-01,150,Bellandur,5702,395.01,150_bellandur
2025-12-01,151,Koramangala,7175,309.15,151_koramangala
2025-12-01,152,Sudduguntepalya,4083,151.24,152_sudduguntepalya
2025-12-01,153,Jayanagar,343,8.09,153_jayanagar
2025-12-01,153,Jayangar,3655,147.52,153_jayangar
2025-12-01,154,Basavanagudi,5810,132.12,154_basavanagudi
2025-12-01,155,Hanumanthanagar,4146,84.42,155_hanumanthanagar
2025-12-01,156,Srinagar,5688,133.58,156_srinagar
2025-12-01,157,Gali Anjaneya Swamy Temple Ward,5402,125.22,157_gali_anjaneya_swamy_temple_ward
2025-12-01,158,Deepanjali Nagar,2939,71.74,158_deepanjali_nagar
2025-12-01,159,Kengeri,14627,281.41,159_kengeri
2025-12-01,160,Rajarajeshwarinagar,16762,425.91,160_rajarajeshwarinagar
2025-12-01,161,Hosakerehalli,7379,160.74,161_hosakerehalli
2025-12-01,162,Girinagar,7747,172.82,162_girinagar
2025-12-01,163,Katriguppe,6542,136.38,163_katriguppe
2025-12-01,164,Vidyapeetha Ward,4763,99.32,164_vidyapeetha_ward
2025-12-01,165,Ganeshmandira Ward,4534,111.56,165_ganeshmandira_ward
2025-12-01,166,Karisandra,4662,116.18,166_karisandra
2025-12-01,167,Yadiyuru,4415,101.02,167_yadiyuru
2025-12-01,168,Pattabhiramnagar,4312,140.81,168_pattabhiramnagar
2025-12-01,169,Byrasandra,3851,114.19,169_byrasandra
2025-12-01,170,Jayanagar East,3890,101.01,170_jayanagar_east
2025-12-01,171,Gurappanapalya,4064,180.16,171_gurappanapalya
2025-12-01,172,Madiwala,5605,171.04,172_madiwala
2025-12-01,173,Jakkasandra,2857,119.82,173_jakkasandra
2025-12-01,174,Hsr Layout,14187,546.3,174_hsr_layout
2025-12-01,175,Bommanahalli,6605,276.82,175_bommanahalli
2025-12-01,176,Btm Layout,7578,257.9,176_btm_layout
2025-12-01,177,J.P.Nagar,5638,171.22,177_j.p.nagar
2025-12-01,178,Sarakki,5626,175.18,178_sarakki
2025-12-01,179,Shakambarinagar,3779,107.5,179_shakambarinagar
2025-12-01,180,Banashankari Temple Ward,5194,115.85,180_banashankari_temple_ward
2025-12-01,181,Kumaraswamy Layout,8422,243.37,181_kumaraswamy_layout
2025-12-01,182,Padmanabhanagar,6046,164.1,182_padmanabhanagar
2025-12-01,183,Chikkallasandra,5191,130.46,183_chikkallasandra
2025-12-01,184,Uttarahalli,9541,299.06,184_uttarahalli
2025-12-01,185,Yelachenahalli,7004,180.24,185_yelachenahalli
2025-12-01,186,Jaraganahalli,3062,77.16,186_jaraganahalli
2025-12-01,187,Puttenahalli,4682,151.27,187_puttenahalli
2025-12-01,188,Bilekahalli,4407,231.42,188_bilekahalli
2025-12-01,189,Hongasandra,8435,336.52,189_hongasandra
2025-12-01,190,Mangammanapalya,3334,88.72,190_mangammanapalya
2025-12-01,191,Singasandra,4380,163.16,191_singasandra
2025-12-01,191,Singsandra,1114,41.95,191_singsandra
2025-12-01,192,Begur,7235,325.49,192_begur
2025-12-01,193,Arakere,10083,339.73,193_arakere
2025-12-01,194,Gottigere,4395,96.02,194_gottigere
2025-12-01,195,Konanakunte,10265,273.6,195_konanakunte
2025-12-01,196,Anjanapura,9623,329.99,196_anjanapura
2025-12-01,197,Vasanthapura,4299,134.37,197_vasanthapura
2025-12-01,198,Hemmigepura,5511,116.59,198_hemmigepura
2026-01-01,1,Kempegowda Ward,4387,117.69,1_kempegowda_ward
2026-01-01,2,Chowdeshwari Ward,467,73.73,2_chowdeshwari_ward
2026-01-01,3,Attur,6710,180.15,3_attur
2026-01-01,4,Yelahanka Satellite Town,7806,388.42,4_yelahanka_satellite_town
2026-01-01,5,Jakkur,4041,110.53,5_jakkur
2026-01-01,6,Thanisandra,4587,83.25,6_thanisandra
2026-01-01,7,Byatarayanapura,9764,291.03,7_byatarayanapura
2026-01-01,8,Kodigehalli,5461,133.56,8_kodigehalli
2026-01-01,9,Vidyaranyapura,12955,283.48,9_vidyaranyapura
2026-01-01,10,Doddabommasandra,1921,30.96,10_doddabommasandra
2026-01-01,11,Kuvempunagar,4618,68.64,11_kuvempunagar
2026-01-01,12,Shettyhalli,10606,161.36,12_shettyhalli
2026-01-01,13,Mallasandra,4552,67.69,13_mallasandra
2026-01-01,14,Bagalagunte,8819,230.14,14_bagalagunte
2026-01-01,14,Sidedahalli,1628,44.26,14_sidedahalli
2026-01-01,15,T. Dasarahalli,4596,141.74,15_t._dasarahalli
2026-01-01,16,Jalahalli,3114,101.26,16_jalahalli
2026-01-01,17,J.P.Park,5749,132.82,17_j.p.park
2026-01-01,18,Radhakrishna Temple Ward,5512,95.14,18_radhakrishna_temple_ward
2026-01-01,19,Sanjaynagar,5839,86.31,19_sanjaynagar
2026-01-01,20,Ganganagar,3346,69.16,20_ganganagar
2026-01-01,21,Hebbal,7503,162.97,21_hebbal
2026-01-01,22,Vishwanathnagenahalli,3290,77.1,22_vishwanathnagenahalli
2026-01-01,23,Nagavara,9187,188.69,23_nagavara
2026-01-01,24,Hbr Layout,8228,250.88,24_hbr_layout
2026-01-01,25,Horamavu,8867,131.31,25_horamavu
2026-01-01,26,Ramamurthynagar,9501,263.41,26_ramamurthynagar
2026-01-01,27,Banasawadi,9698,282.69,27_banasawadi
2026-01-01,28,Kammanahalli,6635,181.25,28_kammanahalli
2026-01-01,29,Kacharakanahalli,4898,129.97,29_kacharakanahalli
2026-01-01,30,Kadugondanahalli,5170,131.42,30_kadugondanahalli
2026-01-01,31,Kushalnagar,3153,54.41,31_kushalnagar
2026-01-01,32,Kavalbyrasandra,5588,106.88,32_kavalbyrasandra
2026-01-01,33,Manorayanapalya,2723,62.57,33_manorayanapalya
2026-01-01,34,Gangenahalli,2324,48.76,34_gangenahalli
2026-01-01,35,Aramane Nagar,2973,79.7,35_aramane_nagar
2026-01-01,36,Mathikere,4154,88.1,36_mathikere
2026-01-01,37,Yeshwanthpur,3225,64.12,37_yeshwanthpur
2026-01-01,38,H.M.T,3683,145.14,38_h.m.t
2026-01-01,39,Chokkasandra,5821,140.31,39_chokkasandra
2026-01-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2026-01-01,41,Peenya Industrial Area,9839,235.95,41_peenya_industrial_area
2026-01-01,42,Lakshmidevinagar,5155,109.43,42_lakshmidevinagar
2026-01-01,43,Nandini Layout,6473,160.67,43_nandini_layout
2026-01-01,44,Marappanahalli,4446,124.79,44_marappanahalli
2026-01-01,45,Malleshwaram,3660,100.18,45_malleshwaram
2026-01-01,46,Jayachamarajendra Nagar,5333,181.82,46_jayachamarajendra_nagar
2026-01-01,47,Devarajeevanahalli,3779,80.36,47_devarajeevanahalli
2026-01-01,48,Muneshwaranagar,2193,35.46,48_muneshwaranagar
2026-01-01,49,Lingarajapura,5761,96.81,49_lingarajapura
2026-01-01,50,Benniganahalli,5867,382.49,50_benniganahalli
2026-01-01,51,Vijinapura,6332,129.19,51_vijinapura
2026-01-01,52,K.R.Puram,8919,181.68,52_k.r.puram
2026-01-01,53,Basavanapura,8585,209.68,53_basavanapura
2026-01-01,54,Hoodi,5341,343.17,54_hoodi
2026-01-01,55,Devasandra,3343,87.26,55_devasandra
2026-01-01,56,A. Narayanapura,8443,232.28,56_a._narayanapura
2026-01-01,57,C.V. Ramannagar,3299,84.02,57_c.v._ramannagar
2026-01-01,58,Hosathippasandra,6023,153.73,58_hosathippasandra
2026-01-01,59,Maruthiseva Nagar,5598,165.88,59_maruthiseva_nagar
2026-01-01,60,Sagayapuram,4276,94.15,60_sagayapuram
2026-01-01,61,S.K. Garden,2881,78.06,61_s.k._garden
2026-01-01,62,Ramaswamy Palya,3131,77.48,62_ramaswamy_palya
2026-01-01,63,Jayamahal,3084,124.28,63_jayamahal
2026-01-01,64,Rajamahal,3701,90.75,64_rajamahal
2026-01-01,65,Kadumalleshwara,5615,153.16,65_kadumalleshwara
2026-01-01,66,Subramanyanagar,4290,124.53,66_subramanyanagar
2026-01-01,67,Nagapura,5811,177.85,67_nagapura
2026-01-01,68,Mahalakshmipuram,5111,126.27,68_mahalakshmipuram
2026-01-01,69,Laggere,10202,245.21,69_laggere
2026-01-01,70,Rajagopalanagar,8376,196.05,70_rajagopalanagar
2026-01-01,71,Hegganahalli,8670,235.85,71_hegganahalli
2026-01-01,72,Herohalli,11502,240.11,72_herohalli
2026-01-01,73,Kottigepalya,8519,207.74,73_kottigepalya
2026-01-01,74,Shakthiganapathi Nagar,6109,160.04,74_shakthiganapathi_nagar
2026-01-01,75,Shankaramata,5216,150.58,75_shankaramata
2026-01-01,76,Gayathrinagar,4381,112.89,76_gayathrinagar
2026-01-01,77,Dattathreya Temple,4485,115.72,77_dattathreya_temple
2026-01-01,78,Pulikeshinagar,3629,116.21,78_pulikeshinagar
2026-01-01,79,Sarvagnanagar,3425,78.6,79_sarvagnanagar
2026-01-01,80,Hoysalanagar,5458,158.68,80_hoysalanagar
2026-01-01,81,Vignananagar,7166,210.25,81_vignananagar
2026-01-01,82,Garudacharpalya,4379,182.54,82_garudacharpalya
2026-01-01,83,Kadugodi,1101,52.08,83_kadugodi
2026-01-01,84,Hagadooru,2020,105.51,84_hagadooru
2026-01-01,85,Doddanekkundi,5762,322.57,85_doddanekkundi
2026-01-01,85,Varthur,2181,74.84,85_varthur
2026-01-01,86,Marathalli,4747,176.7,86_marathalli
2026-01-01,87,Hal Airport,4377,95.12,87_hal_airport
2026-01-01,88,Jeevanbhimanagar,5993,151.37,88_jeevanbhimanagar
2026-01-01,89,Jogupalya,4062,129.09,89_jogupalya
2026-01-01,90,Ulsoor,5626,323.7,90_ulsoor
2026-01-01,91,Bharathinagar,2250,95.19,91_bharathinagar
2026-01-01,92,Shivajinagar,5168,208.01,92_shivajinagar
2026-01-01,93,Vasanthnagar,3747,277.57,93_vasanthnagar
2026-01-01,94,Gandhinagar,4789,360.6,94_gandhinagar
2026-01-01,95,Subhashnagar,3090,63.3,95_subhashnagar
2026-01-01,96,Okalipuram,3420,122.3,96_okalipuram
2026-01-01,97,Dayanandanagar,3501,85.37,97_dayanandanagar
2026-01-01,98,Prakashnagar,3077,80.57,98_prakashnagar
2026-01-01,99,Rajajinagar,3952,117.26,99_rajajinagar
2026-01-01,100,Basaveshwaranagar,5774,170.22,100_basaveshwaranagar
2026-01-01,101,Kamakshipalya,3686,96.59,101_kamakshipalya
2026-01-01,102,Vrushabhavathi Nagar,4182,99.92,102_vrushabhavathi_nagar
2026-01-01,103,Kaveripura,5040,105.76,103_kaveripura
2026-01-01,104,Govindrajnagara,2917,74.71,104_govindrajnagara
2026-01-01,105,Agrahara Dasarahalli,3216,95.94,105_agrahara_dasarahalli
2026-01-01,106,Dr. Rajkumar Ward,2471,80.42,106_dr._rajkumar_ward
2026-01-01,107,Shivanagar,2457,85.8,107_shivanagar
2026-01-01,108,Srirammandira Ward,4679,120.08,108_srirammandira_ward
2026-01-01,109,Chikpet,5621,114.19,109_chikpet
2026-01-01,110,Sampangiramnagar,3022,133.74,110_sampangiramnagar
2026-01-01,111,Shanthala Nagar,3779,226.62,111_shanthala_nagar
2026-01-01,112,Dommalur,4798,207.72,112_dommalur
2026-01-01,113,Konena Agrahara,3942,131.94,113_konena_agrahara
2026-01-01,114,Agaram,2926,153.52,114_agaram
2026-01-01,115,Vannarpet,5167,107.23,115_vannarpet
2026-01-01,116,Neelasandra,2652,60.85,116_neelasandra
2026-01-01,117,Shanthinagar,6219,245.07,117_shanthinagar
2026-01-01,118,Sudamnagar,5149,100.08,118_sudamnagar
2026-01-01,119,Dharmarayaswamy Temple Ward,4996,99.9,119_dharmarayaswamy_temple_ward
2026-01-01,120,Cottonpet,3086,64.71,120_cottonpet
2026-01-01,121,Binnypet,4581,98.66,121_binnypet
2026-01-01,122,Kempapura Agrahara,3954,86.15,122_kempapura_agrahara
2026-01-01,123,Vijaynagar,3639,89.2,123_vijaynagar
2026-01-01,124,Hosahalli,4520,111.8,124_hosahalli
2026-01-01,125,Marenahalli,3427,92.13,125_marenahalli
2026-01-01,126,Maruthi Mandira Ward,4025,98.37,126_maruthi_mandira_ward
2026-01-01,127,Moodalapalya,5881,127.39,127_moodalapalya
2026-01-01,128,Nagarabhavi,10945,264.21,128_nagarabhavi
2026-01-01,129,Jnanabharathi Ward,13977,344.51,129_jnanabharathi_ward
2026-01-01,130,Ullalu,9406,201.94,130_ullalu
2026-01-01,131,Nayandanahalli,4397,116.07,131_nayandanahalli
2026-01-01,132,Attiguppe,5495,159.63,132_attiguppe
2026-01-01,133,Hampinagar,3035,80.59,133_hampinagar
2026-01-01,134,Bapujinagar,4489,131.23,134_bapujinagar
2026-01-01,135,Padarayanapura,2032,70.94,135_padarayanapura
2026-01-01,136,Jagareevanram Nagar,4827,126.27,136_jagareevanram_nagar
2026-01-01,137,Rayapuram,3456,77.67,137_rayapuram
2026-01-01,138,Chalavadipalya,2389,51.11,138_chalavadipalya
2026-01-01,139,K.R. Market,2931,55.6,139_k.r._market
2026-01-01,140,Chamrajpet,4780,171.52,140_chamrajpet
2026-01-01,141,Azadnagar,4033,111.27,141_azadnagar
2026-01-01,142,Sunkenahalli,2900,66.85,142_sunkenahalli
2026-01-01,143,Vishweshrapuram,4749,116.83,143_vishweshrapuram
2026-01-01,144,Siddapura,4484,115.55,144_siddapura
2026-01-01,145,Hombegowdanagar,6557,202.17,145_hombegowdanagar
2026-01-01,146,Lakkasandra,2836,94.21,146_lakkasandra
2026-01-01,147,Adugodi,3426,107.62,147_adugodi
2026-01-01,148,Ejipura,4799,139.84,148_ejipura
2026-01-01,149,Varthur,3327,159.59,149_varthur
2026-01-01,150,Bellandur,5923,406.06,150_bellandur
2026-01-01,151,Koramangala,7184,312.87,151_koramangala
2026-01-01,152,Sudduguntepalya,4081,148.49,152_sudduguntepalya
2026-01-01,153,Jayanagar,344,8.54,153_jayanagar
2026-01-01,153,Jayangar,3657,156.52,153_jayangar
2026-01-01,154,Basavanagudi,5814,139.28,154_basavanagudi
2026-01-01,155,Hanumanthanagar,4146,90.32,155_hanumanthanagar
2026-01-01,156,Srinagar,5692,144.54,156_srinagar
2026-01-01,157,Gali Anjaneya Swamy Temple Ward,5408,131.88,157_gali_anjaneya_swamy_temple_ward
2026-01-01,158,Deepanjali Nagar,2940,79.25,158_deepanjali_nagar
2026-01-01,159,Kengeri,14713,313.41,159_kengeri
2026-01-01,160,Rajarajeshwarinagar,16871,455.74,160_rajarajeshwarinagar
2026-01-01,161,Hosakerehalli,7386,169.75,161_hosakerehalli
2026-01-01,162,Girinagar,7752,185.78,162_girinagar
2026-01-01,163,Katriguppe,6543,140.17,163_katriguppe
2026-01-01,164,Vidyapeetha Ward,4766,108.6,164_vidyapeetha_ward
2026-01-01,165,Ganeshmandira Ward,4562,114.68,165_ganeshmandira_ward
2026-01-01,166,Karisandra,4668,121.32,166_karisandra
2026-01-01,167,Yadiyuru,4417,109.13,167_yadiyuru
2026-01-01,168,Pattabhiramnagar,4317,139.9,168_pattabhiramnagar
2026-01-01,169,Byrasandra,3852,118.44,169_byrasandra
2026-01-01,170,Jayanagar East,3890,101.58,170_jayanagar_east
2026-01-01,171,Gurappanapalya,4065,180.04,171_gurappanapalya
2026-01-01,172,Madiwala,5606,173.73,172_madiwala
2026-01-01,173,Jakkasandra,2858,128.9,173_jakkasandra
2026-01-01,174,Hsr Layout,14194,558.09,174_hsr_layout
2026-01-01,175,Bommanahalli,6615,291.78,175_bommanahalli
2026-01-01,176,Btm Layout,7581,272.68,176_btm_layout
2026-01-01,177,J.P.Nagar,5646,172.48,177_j.p.nagar
2026-01-01,178,Sarakki,5627,171.08,178_sarakki
2026-01-01,179,Shakambarinagar,3786,109.53,179_shakambarinagar
2026-01-01,180,Banashankari Temple Ward,5196,116.02,180_banashankari_temple_ward
2026-01-01,181,Kumaraswamy Layout,8441,249.17,181_kumaraswamy_layout
2026-01-01,182,Padmanabhanagar,6048,172.02,182_padmanabhanagar
2026-01-01,183,Chikkallasandra,5195,132.7,183_chikkallasandra
2026-01-01,184,Uttarahalli,9612,308.56,184_uttarahalli
2026-01-01,185,Yelachenahalli,7046,189.74,185_yelachenahalli
2026-01-01,186,Jaraganahalli,3065,81.25,186_jaraganahalli
2026-01-01,187,Puttenahalli,4699,149.01,187_puttenahalli
2026-01-01,188,Bilekahalli,4409,232.17,188_bilekahalli
2026-01-01,189,Hongasandra,8455,348.85,189_hongasandra
2026-01-01,190,Mangammanapalya,3353,97.11,190_mangammanapalya
2026-01-01,191,Singasandra,4498,172.63,191_singasandra
2026-01-01,191,Singsandra,1134,45.02,191_singsandra
2026-01-01,192,Begur,7315,344.58,192_begur
2026-01-01,193,Arakere,10104,343.38,193_arakere
2026-01-01,194,Gottigere,4453,102.51,194_gottigere
2026-01-01,195,Konanakunte,10296,278.2,195_konanakunte
2026-01-01,196,Anjanapura,9774,384.25,196_anjanapura
2026-01-01,197,Vasanthapura,4295,140.16,197_vasanthapura
2026-01-01,198,Hemmigepura,5619,132.14,198_hemmigepura
2026-02-01,1,Kempegowda Ward,4402,117.13,1_kempegowda_ward
2026-02-01,2,Chowdeshwari Ward,467,74.08,2_chowdeshwari_ward
2026-02-01,3,Attur,6752,175.66,3_attur
2026-02-01,4,Yelahanka Satellite Town,7812,375.98,4_yelahanka_satellite_town
2026-02-01,5,Jakkur,4121,113.5,5_jakkur
2026-02-01,6,Thanisandra,4744,87.81,6_thanisandra
2026-02-01,7,Byatarayanapura,9775,283.75,7_byatarayanapura
2026-02-01,8,Kodigehalli,5475,138.01,8_kodigehalli
2026-02-01,9,Vidyaranyapura,12959,290.57,9_vidyaranyapura
2026-02-01,10,Doddabommasandra,1921,30.79,10_doddabommasandra
2026-02-01,11,Kuvempunagar,4627,67.21,11_kuvempunagar
2026-02-01,12,Shettyhalli,11223,164.51,12_shettyhalli
2026-02-01,13,Mallasandra,4561,70.47,13_mallasandra
2026-02-01,14,Bagalagunte,8833,227.13,14_bagalagunte
2026-02-01,14,Sidedahalli,1629,40.3,14_sidedahalli
2026-02-01,15,T. Dasarahalli,4600,144.18,15_t._dasarahalli
2026-02-01,16,Jalahalli,3115,99.08,16_jalahalli
2026-02-01,17,J.P.Park,5749,126.2,17_j.p.park
2026-02-01,18,Radhakrishna Temple Ward,5513,95.5,18_radhakrishna_temple_ward
2026-02-01,19,Sanjaynagar,5839,89.56,19_sanjaynagar
2026-02-01,20,Ganganagar,3348,70.99,20_ganganagar
2026-02-01,21,Hebbal,7510,168.9,21_hebbal
