Month	Ward number 	Ward Name	Number of Connectionss	Consumption in ML
01-03-2026	48	Muneshwaranagar	2190	34.67
01-03-2026	49	Lingarajapura	5774	91.75
01-03-2026	50	Benniganahalli	5874	361.26
01-03-2026	51	Vijinapura	6346	122.86
01-03-2026	52	K.R.Puram	8953	173.05
01-03-2026	53	Basavanapura	8707	201.81
01-03-2026	54	Hoodi	5427	343.15
01-03-2026	55	Devasandra	3364	84.27
01-03-2026	56	A. Narayanapura	8456	220.21
01-03-2026	57	C.V. Ramannagar	3324	73.92
01-03-2026	58	Hosathippasandra	6026	144.13
01-03-2026	59	Maruthiseva Nagar	5590	158.47
01-03-2026	60	Sagayapuram	4268	90.41
01-03-2026	61	S.K. Garden	2875	74.27
01-03-2026	62	Ramaswamy palya	3131	73.42
01-03-2026	63	Jayamahal	3085	117.16
01-03-2026	64	Rajamahal	3702	84.92
01-03-2026	65	Kadumalleshwara	5615	146.84
01-03-2026	66	Subramanyanagar	4292	113.37
01-03-2026	67	Nagapura	5814	168.34
01-03-2026	68	Mahalakshmipuram	5114	127.69
01-03-2026	69	Laggere	10211	230.88
01-03-2026	70	Rajagopalanagar	8396	181.46
01-03-2026	71	Hegganahalli	8695	219.79
01-03-2026	72	herohalli	11904	246.36
01-03-2026	73	Kottigepalya	8532	199.53
01-03-2026	74	Shakthiganapathi nagar	6112	149.78
01-03-2026	75	Shankaramata	5220	142
01-03-2026	76	Gayathrinagar	4385	111.43
01-03-2026	77	Dattathreya Temple	4485	109.83
01-03-2026	78	Pulikeshinagar	3641	119.25
01-03-2026	79	Sarvagnanagar	3370	73.15
01-03-2026	80	Hoysalanagar	5458	150.06
01-03-2026	81	Vignananagar	7194	197.57
01-03-2026	82	Garudacharpalya	4388	174.66
01-03-2026	83	Kadugodi	1149	57.36
01-03-2026	84	Hagadooru	2020	109.88
01-03-2026	85	Doddanekkundi	5804	313.53
01-03-2026	85	Varthur	2403	102.27
01-03-2026	86	Marathalli	4784	156.37
01-03-2026	87	HAL Airport	4379	88
01-03-2026	88	Jeevanbhimanagar	5997	140.86
01-03-2026	89	Jogupalya	4062	124.2
01-03-2026	90	Ulsoor	5628	305.96
01-03-2026	91	Bharathinagar	2252	112.97
01-03-2026	92	Shivajinagar	5175	211.81
01-03-2026	93	Vasanthnagar	3749	259.19
01-03-2026	94	Gandhinagar	4789	350.94
01-03-2026	95	Subhashnagar	3090	61.87
01-03-2026	96	Okalipuram	3420	122.64
01-03-2026	97	Dayanandanagar	3507	81.66
01-03-2026	98	Prakashnagar	3078	78.84
01-03-2026	99	Rajajinagar	3955	108.69
01-03-2026	100	Basaveshwaranagar	5779	158.23
01-03-2026	101	Kamakshipalya	3686	91.11
01-03-2026	102	Vrushabhavathi Nagar	4190	96.2
01-03-2026	103	Kaveripura	5040	101.06
01-03-2026	104	Govindrajnagara	2921	75.32
01-03-2026	105	Agrahara Dasarahalli	3220	92.2
01-03-2026	106	Dr. Rajkumar Ward	2471	76.88
01-03-2026	107	Shivanagar	2458	85.37
01-03-2026	108	Srirammandira ward	4680	112.16
01-03-2026	109	Chikpet	5622	107.59
01-03-2026	110	Sampangiramnagar	3024	128.43
01-03-2026	111	Shanthala Nagar	3780	218.11
01-03-2026	112	Dommalur	4801	184.44
01-03-2026	113	Konena Agrahara	3947	121.08
01-03-2026	114	Agaram	2927	136.18
01-03-2026	115	Vannarpet	5168	101.91
01-03-2026	116	Neelasandra	2655	60.54
01-03-2026	117	Shanthinagar	6222	227.44
01-03-2026	118	Sudamnagar	5150	90.65
01-03-2026	119	Dharmarayaswamy Temple Ward	4999	96.41
01-03-2026	120	Cottonpet	3090	62.9
01-03-2026	121	Binnypet	4581	94.77
01-03-2026	122	Kempapura Agrahara	3965	85.25
01-03-2026	123	Vijaynagar	3639	82.48
01-03-2026	124	Hosahalli	4521	104.46
01-03-2026	125	Marenahalli	3433	87.54
01-03-2026	126	Maruthi Mandira Ward	4028	98.37
01-03-2026	127	Moodalapalya	5885	125.57
01-03-2026	128	Nagarabhavi	10971	254.74
01-03-2026	129	Jnanabharathi ward	14008	324.23
01-03-2026	130	Ullalu	9574	191.81
01-03-2026	131	Nayandanahalli	4405	126.93
01-03-2026	132	Attiguppe	5502	165.17
01-03-2026	133	Hampinagar	3038	77.18
01-03-2026	134	Bapujinagar	4504	130.22
01-03-2026	135	Padarayanapura	2035	68.73
01-03-2026	136	Jagareevanram Nagar	4827	122.62
01-03-2026	137	Rayapuram	3456	75.61
01-03-2026	138	Chalavadipalya	2389	50.62
01-03-2026	139	K.R. Market	2930	52.42
01-03-2026	140	Chamrajpet	4778	164.06
01-03-2026	141	Azadnagar	4022	108.93
01-03-2026	142	Sunkenahalli	2902	63.4
01-03-2026	143	Vishweshrapuram	4750	105.76
01-03-2026	144	Siddapura	4485	108.95
01-03-2026	145	Hombegowdanagar	6565	188.67
01-03-2026	146	Lakkasandra	2838	85.67
01-03-2026	147	Adugodi	3428	112.91
01-03-2026	148	Ejipura	4800	140.03
01-03-2026	149	Varthur	3327	145.63
01-03-2026	150	Bellandur	6329	399.28
01-03-2026	151	Koramangala	7202	310.26
01-03-2026	152	Sudduguntepalya	4089	150.6
01-03-2026	153	Jayanagar	344	7.86
01-03-2026	153	Jayangar	3659	137.48
01-03-2026	154	Basavanagudi	5818	132.53
01-03-2026	155	Hanumanthanagar	4147	87.73
01-03-2026	156	Srinagar	5692	141.35
01-03-2026	157	Gali Anjaneya swamy Temple Ward	5408	133.31
01-03-2026	158	Deepanjali Nagar	2942	79.75
01-03-2026	159	Kengeri	14794	289.48
01-03-2026	160	Rajarajeshwarinagar	17021	422.05
01-03-2026	161	Hosakerehalli	7397	172.47
01-03-2026	162	Girinagar	7756	178.72
01-03-2026	163	Katriguppe	6550	131.17
01-03-2026	164	Vidyapeetha Ward	4769	97.38
01-03-2026	165	Ganeshmandira Ward	4568	109.01
01-03-2026	166	Karisandra	4671	113.42
01-03-2026	167	Yadiyuru	4417	99.77
01-03-2026	168	Pattabhiramnagar	4320	130.88
01-03-2026	169	Byrasandra	3854	110.75
01-03-2026	170	Jayanagar East	3890	97.28
01-03-2026	171	Gurappanapalya	4072	187.08
01-03-2026	172	Madiwala	5616	169.93
01-03-2026	173	Jakkasandra	2858	117.87
01-03-2026	174	HSR Layout	14280	545.35
01-03-2026	175	Bommanahalli	6674	262.12
01-03-2026	176	BTM Layout	7593	252.5
01-03-2026	177	J.P.Nagar	5648	162.65
01-03-2026	178	Sarakki	5629	165.82
01-03-2026	179	Shakambarinagar	3787	104.31
01-03-2026	180	Banashankari Temple Ward	5205	112.21
01-03-2026	181	Kumaraswamy Layout	8445	242.02
01-03-2026	182	Padmanabhanagar	6048	159.96
01-03-2026	183	Chikkallasandra	5195	120.54
01-03-2026	184	Uttarahalli	9787	296.9
01-03-2026	185	Yelachenahalli	7105	180.07
01-03-2026	186	Jaraganahalli	3074	77.46
01-03-2026	187	Puttenahalli	4713	145.7
01-03-2026	188	Bilekahalli	4412	232.93
01-03-2026	189	Hongasandra	8478	328.64
01-03-2026	190	Mangammanapalya	3380	88.99
01-03-2026	191	Singasandra	4790	182.52
01-03-2026	191	Singsandra	1157	43.86
01-03-2026	192	Begur	7589	326.2
01-03-2026	193	Arakere	10130	336.18
01-03-2026	194	Gottigere	4701	104.39
01-03-2026	195	Konanakunte	10337	283.26
01-03-2026	196	Anjanapura	10279	398.77
01-03-2026	197	Vasanthapura	4296	127.33
01-03-2026	198	Hemmigepura	6056	142.71
